1.0 288.0
2.0 320.0
3.0 336.0
4.0 432.0
5.0 288.0
6.0 320.0
7.0 352.0
8.0 416.0
9.0 400.0
10.0 320.0
11.0 272.0
12.0 368.0
13.0 400.0
14.0 272.0
15.0 320.0
16.0 336.0
17.0 416.0
18.0 384.0
19.0 368.0
20.0 320.0
21.0 368.0
22.0 480.0
23.0 320.0
24.0 448.0
25.0 352.0
26.0 384.0
27.0 336.0
28.0 416.0
29.0 384.0
30.0 400.0
31.0 304.0
32.0 288.0
33.0 368.0
34.0 448.0
35.0 368.0
36.0 656.0
37.0 448.0
38.0 512.0
39.0 560.0
40.0 992.0
41.0 896.0
42.0 1552.0
43.0 2368.0
44.0 2688.0
45.0 4096.0
46.0 5584.0
47.0 6544.0
48.0 7232.0
49.0 7648.0
50.0 8320.0
51.0 8496.0
52.0 8896.0
53.0 7792.0
54.0 7872.0
55.0 8480.0
56.0 8464.0
57.0 8736.0
58.0 6784.0
59.0 5568.0
60.0 4304.0
61.0 2752.0
62.0 2224.0
63.0 1728.0
64.0 1440.0
65.0 656.0
66.0 800.0
67.0 688.0
68.0 464.0
69.0 480.0
70.0 416.0
71.0 464.0
72.0 544.0
73.0 496.0
74.0 432.0
75.0 400.0
76.0 432.0
77.0 416.0
78.0 304.0
79.0 320.0
80.0 400.0
81.0 240.0
82.0 384.0
83.0 384.0
84.0 304.0
85.0 416.0
86.0 448.0
87.0 384.0
88.0 400.0
89.0 272.0
90.0 400.0
91.0 400.0
92.0 288.0
93.0 400.0
94.0 400.0
95.0 240.0
96.0 304.0
97.0 320.0
98.0 336.0
99.0 272.0
100.0 288.0
101.0 352.0
102.0 368.0
103.0 336.0
104.0 240.0
105.0 400.0
106.0 416.0
107.0 368.0
108.0 176.0
109.0 304.0
110.0 352.0
111.0 256.0
112.0 384.0
113.0 256.0
114.0 352.0
115.0 240.0
116.0 256.0
117.0 336.0
118.0 272.0
119.0 416.0
120.0 368.0
