1.0 184.0
2.0 198.4
3.0 355.2
4.0 230.4
5.0 313.6
6.0 124.80000000000001
7.0 252.8
8.0 232.0
9.0 238.4
10.0 81.6
11.0 240.0
12.0 227.2
13.0 275.2
14.0 339.2
15.0 254.4
16.0 392.0
17.0 105.6
18.0 272.0
19.0 209.6
20.0 232.0
21.0 297.6
22.0 243.2
23.0 443.2
24.0 307.2
25.0 513.6
26.0 761.6
27.0 1092.8
28.0 1521.6
29.0 2051.2
30.0 3110.4
31.0 4596.8
32.0 7024.0
33.0 9747.2
34.0 11532.8
35.0 11966.4
36.0 11238.4
37.0 10457.6
38.0 9680.0
39.0 10656.0
40.0 11051.2
41.0 10875.2
42.0 9774.4
43.0 8134.4
44.0 7808.0
45.0 4897.6
46.0 3331.2
47.0 2350.4
48.0 1944.0
49.0 1182.4
50.0 1142.4
51.0 790.4
52.0 696.0
53.0 350.4
54.0 372.8
55.0 369.6
56.0 352.0
57.0 451.2
58.0 249.6
59.0 220.8
60.0 324.8
61.0 166.4
62.0 188.8
63.0 164.8
64.0 248.0
65.0 161.6
66.0 342.4
67.0 244.8
68.0 267.2
69.0 196.8
70.0 232.0
71.0 195.2
72.0 262.4
73.0 216.0
74.0 203.2
75.0 201.6
76.0 284.8
77.0 22.400000000000006
