1.0 362.10641182390157
2.0 251.01202316528318
3.0 318.55593490809764
4.0 399.15179939843694
5.0 340.7121515749154
6.0 260.50044338116385
7.0 317.1194632388564
8.0 239.10688112074706
9.0 222.74338524578917
10.0 206.89589793661816
11.0 300.7620638658763
12.0 262.3613651228489
13.0 285.61613180534164
14.0 354.80906861946164
15.0 243.09919090744853
16.0 318.53780753408796
17.0 326.2183930744716
18.0 251.9151254603459
19.0 348.23542572289546
20.0 199.10454575151482
21.0 237.8729447890465
22.0 355.99479171466
23.0 220.6275731134419
24.0 294.33633013181077
25.0 263.58790912288805
26.0 339.8155342045468
27.0 347.54317207104424
28.0 307.53247895186746
29.0 502.5266132818458
30.0 427.54702679829114
31.0 280.10995902734413
32.0 405.7256800331639
33.0 493.3430600090789
34.0 250.75016155852296
35.0 578.3894541602081
36.0 537.1046242569531
37.0 1002.0144397888507
38.0 1061.9745305664312
39.0 1262.396647519588
40.0 1370.162390717533
41.0 2089.8579754321404
42.0 2632.350442256832
43.0 2986.077292060216
44.0 2931.410856426072
45.0 3072.38899467455
46.0 2703.5795350014196
47.0 2266.391289510295
48.0 2073.407905159297
49.0 1503.1195357545687
50.0 1197.9929205835542
51.0 1027.161396996637
52.0 938.3986503940301
53.0 659.9202387611424
54.0 544.1671644580069
55.0 545.3480802322566
56.0 249.3307181085497
57.0 326.21969285920017
58.0 348.45402701787026
59.0 406.3789925240147
60.0 346.6338498281259
61.0 429.8998374856123
62.0 156.78160811357577
63.0 241.84129743425936
64.0 271.61957543794
65.0 220.10315773038909
66.0 413.96681383179066
67.0 242.2652515270715
68.0 426.33855891019005
69.0 350.00009998729246
70.0 185.3593279924932
71.0 258.70192650448695
72.0 293.45982177943176
73.0 271.11031044799284
74.0 350.18744933025437
75.0 127.72548044319684
76.0 328.213927144927
77.0 238.59193316554666
78.0 344.90889875888007
79.0 194.43033942871318
80.0 285.009989006128
81.0 272.945074777181
82.0 379.2025185147435
83.0 226.1412546553746
84.0 218.66147659931696
85.0 338.00159726607967
86.0 255.70594356681468
87.0 335.3681366560238
88.0 233.84083429854599
89.0 305.32215313361036
90.0 334.6997403355579
91.0 153.46620311191725
92.0 339.80228761768376
93.0 350.9675301799517
94.0 219.72986158205612
95.0 308.87483952929995
96.0 219.58796011421816
97.0 311.27523675234045
98.0 166.41607550619992
99.0 441.8647220158343
100.0 231.93974087733986
